block_1_average_length	block_1_block	block_1_max_length	block_1_min_length	block_1_null_count	block_1_top_1_percent	block_1_top_1_value	block_1_top_2_percent	block_1_top_2_value	block_1_top_3_percent	block_1_top_3_value	block_1_unique_count	block_1_zero_count	block_2_average_length	block_2_block	block_2_max_length	block_2_min_length	block_2_null_count	block_2_top_1_percent	block_2_top_1_value	block_2_top_2_percent	block_2_top_2_value	block_2_top_3_percent	block_2_top_3_value	block_2_unique_count	block_2_zero_count	block_3_average_length	block_3_block	block_3_max_length	block_3_min_length	block_3_null_count	block_3_top_1_percent	block_3_top_1_value	block_3_top_2_percent	block_3_top_2_value	block_3_top_3_percent	block_3_top_3_value	block_3_unique_count	block_3_zero_count	col_average_length	col_id	col_max_length	col_min_length	col_null_count	col_top_1_percent	col_top_1_value	col_top_2_percent	col_top_2_value	col_top_3_percent	col_top_3_value	col_unique_count	col_zero_count
92.000000	xxxxxxxxxxxxxxxxxxx	140	1	0	0.081538	'@CNN : Fashion-able: Innovators tackle clothing challenges for people with disabilities http://t.co	0.050769	@OfficialHTM hello honky tonk man how are you doing?i'm doing well I thought I drop by to say hello 	0.038462	Dershowitz: #Obama Support of 'Arab Spring' Was a Big Mistake http://t.co/cq00fF4EAO The Rise of Rad	62687	0	92.000000	xxxxxxxxxxxxxxxxxxx	140	1	0	0.081538	'@CNN : Fashion-able: Innovators tackle clothing challenges for people with disabilities http://t.co	0.050769	@OfficialHTM hello honky tonk man how are you doing?i'm doing well I thought I drop by to say hello 	0.038462	Dershowitz: #Obama Support of 'Arab Spring' Was a Big Mistake http://t.co/cq00fF4EAO The Rise of Rad	62687	0	92.000000	xxxxxxxxxxxxxxxxxxx	140	1	0	0.081538	'@CNN : Fashion-able: Innovators tackle clothing challenges for people with disabilities http://t.co	0.050769	@OfficialHTM hello honky tonk man how are you doing?i'm doing well I thought I drop by to say hello 	0.038462	Dershowitz: #Obama Support of 'Arab Spring' Was a Big Mistake http://t.co/cq00fF4EAO The Rise of Rad	62687	0	90.000000	/Hatred_1/28_Tweet Text	141	1	0	0.026685	0	0.016377	Nigger	0.015461	Twat	823455	0
1.000000	...................	1	1	0	40.747692	M	34.158462	F	25.093846	U	3	0	1.000000	...................	1	1	0	40.747692	M	34.158462	F	25.093846	U	3	0	1.000000	...................	1	1	0	40.747692	M	34.158462	F	25.093846	U	3	0	1.000000	/Hatred_1/11_Gender	1	1	0	61.889263	U	23.742564	M	14.368173	F	3	0
2.000000	...................	2	2	0	7.375385	OH	5.835385	PA	5.692308	TX	51	0	2.000000	...................	2	2	0	7.375385	OH	5.835385	PA	5.692308	TX	51	0	2.000000	...................	2	2	0	7.375385	OH	5.835385	PA	5.692308	TX	51	0	2.000000	/Hatred_1/26_StatePopName	2	2	0	14.566990	CA	9.917358	TX	8.182178	NY	51	0
11.000000	xxxxxxxxxxxxxxxxxxx	20	1	462	1.723016	Tami Stainfield	0.469491	J M B	0.464842	david cordick	32093	0	11.000000	..xxxx.xxxxx.xxxxxx	20	1	462	1.723016	Tami Stainfield	0.469491	J M B	0.464842	david cordick	32093	0	11.000000	xxxxxxxxxxxxxx.xxx.	20	1	462	1.723016	Tami Stainfield	0.469491	J M B	0.464842	david cordick	32093	0	10.000000	/Hatred_1/21_Name	20	1	14344	0.230781	Born American	0.228802	.	0.221583	Tami Stainfield	328249	0
2.000000	...................	2	2	0	7.375385	OH	5.835385	PA	5.692308	TX	51	0	2.000000	...................	2	2	0	7.375385	OH	5.835385	PA	5.692308	TX	51	0	2.000000	...................	2	2	0	7.375385	OH	5.835385	PA	5.692308	TX	51	0	2.000000	/Hatred_1/25_State	2	2	0	14.566990	CA	9.917358	TX	8.182178	NY	51	0
11.000000	xxxxxxxxxxxxxxxxxxx	15	3	0	1.710769	TamiStainfield	0.466154	JahMMARastafari	0.461538	decordick	36513	0	11.000000	..xxxx.xxxxx.xxxxxx	15	3	0	1.710769	TamiStainfield	0.466154	JahMMARastafari	0.461538	decordick	36513	0	11.000000	xxxxxxxxxxxxxx.xxx.	15	3	0	1.710769	TamiStainfield	0.466154	JahMMARastafari	0.461538	decordick	36513	0	11.000000	/Hatred_1/30_Username	17	2	0	0.226990	sunnyherring1	0.217943	TamiStainfield	0.151632	LanguageRecruit	365952	0
1.000000	xxNNNNNNNNNNNNNNNNN	38	0	55802	25.907806	instagram.com	18.319200	twitter.com	3.239835	swarmapp.com	1056	0	1.000000	NNNNNNNNNNNNNNNNNNN	38	0	55802	25.907806	instagram.com	18.319200	twitter.com	3.239835	swarmapp.com	1056	0	1.000000	NNNNNNNNNNNNNNNNNNN	38	0	55802	25.907806	instagram.com	18.319200	twitter.com	3.239835	swarmapp.com	1056	0	1.000000	/Hatred_1/4_F26	59	0	726125	27.711319	instagram.com	23.840970	twitter.com	4.995205	bit.ly	6653	0
7.000000	...................	9	4	0	36.086154	midwest	24.103077	northeast	23.421538	southeast	5	0	7.000000	...................	9	4	0	36.086154	midwest	24.103077	northeast	23.421538	southeast	5	0	7.000000	...................	9	4	0	36.086154	midwest	24.103077	northeast	23.421538	southeast	5	0	7.000000	/Hatred_1/23_Region	9	4	0	24.840408	northeast	24.147069	southeast	20.820554	west	5	0
5.000000	...................	5	5	0	100.000000	admin					1	0	5.000000	...................	5	4	0	100.000000	admin					1	0	5.000000	...................	5	4	0	100.000000	admin					1	0	4.000000	/Hatred_1/19_Location Type	5	4	0	84.029268	city	15.970732	admin			2	0
2.000000	...................	5	2	0	99.201538	en	0.458462	es	0.123077	en-gb	20	0	2.000000	...................	5	2	0	99.201538	en	0.458462	es	0.123077	en-gb	20	0	2.000000	...................	5	2	0	99.201538	en	0.458462	es	0.123077	en-gb	20	0	2.000000	/Hatred_1/16_Language	18	2	0	98.800686	en	0.651537	es	0.132850	en-gb	42	0
17.000000	xxx....xxx.......x.	27	3	0	46.892308	Twitter for iPhone	25.149231	Twitter Web Client	19.676923	Twitter for Android	66	0	17.000000	...................	27	3	0	46.892308	Twitter for iPhone	25.149231	Twitter Web Client	19.676923	Twitter for Android	66	0	17.000000	...................	27	3	0	46.892308	Twitter for iPhone	25.149231	Twitter Web Client	19.676923	Twitter for Android	66	0	17.000000	/Hatred_1/2_Client	32	1	0	50.794122	Twitter for iPhone	22.353481	Twitter for Android	16.169319	Twitter Web Client	230	0
9.000000	xNxxx.xxxNNNNNxxxNx	44	1	20452	2.496184	Victim Brain and Body Torture	0.689144	pa	0.680165	Westside THUGLIFE L.A. Woman	16349	0	9.000000	xxxxNNNNNxxNNxx.x.x	44	0	20452	2.496184	Victim Brain and Body Torture	0.689144	pa	0.680165	Westside THUGLIFE L.A. Woman	16349	0	9.000000	NNNxNxxNxNNNxNNxx.N	44	1	20452	2.496184	Victim Brain and Body Torture	0.689144	pa	0.680165	Westside THUGLIFE L.A. Woman	16349	0	10.000000	/Hatred_1/24_Self Report Location	78	0	242764	0.882770	Washington, DC	0.791241	Los Angeles, CA	0.744763	Los Angeles	132649	0
68.000000	xxx...x..NNxx...xxx	160	1	8276	1.960370	No Party Candidate for President of the United States and US Senator for West Virginia to stop Oliga	0.528877	career military, 59% viet vet disabled, son 100% disabled iraq. proud vets, extremely patriotic, lov	0.507722	Many people will fight u down when u see JAH light. Let me tell u if u'r not wrong, everything is al	35132	0	68.000000	NNxxxxxxxxNxNxNxxxx	160	1	8276	1.960370	No Party Candidate for President of the United States and US Senator for West Virginia to stop Oliga	0.528877	career military, 59% viet vet disabled, son 100% disabled iraq. proud vets, extremely patriotic, lov	0.507722	Many people will fight u down when u see JAH light. Let me tell u if u'r not wrong, everything is al	35132	0	68.000000	..x.x.x............	160	1	8276	1.960370	No Party Candidate for President of the United States and US Senator for West Virginia to stop Oliga	0.528877	career military, 59% viet vet disabled, son 100% disabled iraq. proud vets, extremely patriotic, lov	0.507722	Many people will fight u down when u see JAH light. Let me tell u if u'r not wrong, everything is al	35132	0	66.000000	/Hatred_1/31_profile desc	160	1	94292	0.254474	Our Time Is Short To Restore America's Truth Honor Virtue! Conservativism Is America's Strength! Chr	0.244331	No Party Candidate for President of the United States and US Senator for West Virginia to stop Oliga	0.216342	Adult GIRL big tits For booking please contact: monicatits@gmail.com . I love shemale tranny & lesbi	391497	0
0.000000	...x.xx.xx.x..x....	6	6	65000							0	0	0.000000	.................x.	5	5	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	7.000000	/Hatred_1/1_City	31	0	139451	3.648283	Los Angeles	3.198245	Washington	2.613685	Manhattan	9485	0
1.000000	NNNNNNx.xNNNNNNNNNN	41	0	55802	25.690367	instagram.com	18.275712	twitter.com	3.239835	www.swarmapp.com	1206	0	1.000000	.................x.	41	4	55802	25.690367	instagram.com	18.275712	twitter.com	3.239835	www.swarmapp.com	1206	0	1.000000	NNxxNNNNNNNNNNNNNNN	41	0	55802	25.690367	instagram.com	18.275712	twitter.com	3.239835	www.swarmapp.com	1206	0	2.000000	/Hatred_1/5_F27	65	0	726125	27.268585	instagram.com	23.826688	twitter.com	4.994525	bit.ly	8145	0
5.000000	xxxxxxxxxxxx.xxx..x	19	1	8	3.832779	JOHN	3.277326	JAMES	2.820347	WILLIAM	2445	0	5.000000	xxxxxxxxxxxxxxxxxx.	19	1	8	3.832779	JOHN	3.277326	JAMES	2.820347	WILLIAM	2445	0	5.000000	xxxxxxxxx.xxxxxxxxx	19	1	8	3.832779	JOHN	3.277326	JAMES	2.820347	WILLIAM	2445	0	5.000000	/Medicare1_1/14_NPPES_PROVIDER_FIRST_NAME	20	1	684	2.405804	JOHN	2.280497	DAVID	2.267159	MICHAEL	48945	0
15.000000	...................	30	4	0	5.172308	HYDROCODONE/ACETAMINOPHEN	3.612308	OMEPRAZOLE	3.220000	LISINOPRIL	545	0	15.000000	...................	30	4	0	5.172308	HYDROCODONE/ACETAMINOPHEN	3.612308	OMEPRAZOLE	3.220000	LISINOPRIL	545	0	15.000000	...................	30	4	0	5.172308	HYDROCODONE/ACETAMINOPHEN	3.612308	OMEPRAZOLE	3.220000	LISINOPRIL	545	0	16.000000	/Medicare1_1/11_GENERIC_NAME	30	4	1	3.187458	HYDROCODONE/ACETAMINOPHEN	2.228287	LISINOPRIL	2.204748	LEVOTHYROXINE SODIUM	1128	0
1.000000	...................	1	1	0	100.000000	S					1	0	1.000000	...................	1	1	0	100.000000	S					1	0	1.000000	...................	1	1	0	100.000000	S					1	0	1.000000	/Medicare1_1/8_DESCRIPTION_FLAG	1	1	0	97.527285	S	2.472715	T			2	0
14.000000	...................	30	3	0	5.170769	HYDROCODONE-ACETAMINOPHEN	3.612308	OMEPRAZOLE	3.220000	LISINOPRIL	650	0	14.000000	...................	30	3	0	5.170769	HYDROCODONE-ACETAMINOPHEN	3.612308	OMEPRAZOLE	3.220000	LISINOPRIL	650	0	14.000000	...xx.x......xx..x.	30	3	0	5.170769	HYDROCODONE-ACETAMINOPHEN	3.612308	OMEPRAZOLE	3.220000	LISINOPRIL	650	0	14.000000	/Medicare1_1/9_DRUG_NAME	30	2	1	3.184936	HYDROCODONE-ACETAMINOPHEN	2.228276	LISINOPRIL	2.034894	AMLODIPINE BESYLATE	1654	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	...................	1	1	65000							0	0	0.000000	...................	1	1	65000							0	0	0.000000	/Medicare1_1/3_BENE_COUNT_GE65_REDACT_FLAG	1	0	1739208	70.535982	#	29.464018	*			2	0
6.000000	xxxxxxxxxxxxxxxxxxx	37	2	0	0.847692	SMITH	0.846154	DAVIS	0.703077	JOHNSON	5515	0	6.000000	xxxxxxx.xxxxxxxx.xx	37	2	0	0.847692	SMITH	0.846154	DAVIS	0.703077	JOHNSON	5515	0	6.000000	xxxxxxxxxxxxxxxxxxx	37	2	0	0.847692	SMITH	0.846154	DAVIS	0.703077	JOHNSON	5515	0	6.000000	/Medicare1_1/15_NPPES_PROVIDER_LAST_ORG_NAME	67	1	75	0.574922	PATEL	0.561677	SMITH	0.382857	JOHNSON	173620	0
2.000000	...................	2	2	0	72.047692	AL	19.670769	AR	7.389231	AZ	6	0	2.000000	...................	2	2	0	72.047692	AL	19.670769	AR	7.389231	AZ	6	0	2.000000	...................	2	2	0	72.047692	AL	19.670769	AR	7.389231	AZ	6	0	2.000000	/Medicare1_1/16_NPPES_PROVIDER_STATE	2	2	0	10.011299	CA	7.673077	FL	6.607961	NY	61	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	...................	1	1	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Medicare1_1/10_GE65_REDACT_FLAG	1	0	5140699	78.724040	#	21.275960	*			2	0
15.000000	...................	40	7	0	41.607692	Family Practice	24.350769	Internal Medicine	5.335385	Cardiology	56	0	15.000000	...................	40	7	0	41.607692	Family Practice	24.350769	Internal Medicine	5.335385	Cardiology	56	0	15.000000	...................	40	7	0	41.607692	Family Practice	24.350769	Internal Medicine	5.335385	Cardiology	56	0	15.000000	/Medicare1_1/18_SPECIALTY_DESC	65	4	0	29.380912	Internal Medicine	27.794459	Family Practice	6.671350	Nurse Practitioner	171	0
8.000000	xxxxx.xxxxxxxxx.xxx	28	3	0	10.520000	BIRMINGHAM	5.923077	MOBILE	3.820000	MONTGOMERY	528	0	8.000000	.....xxx...........	28	3	0	10.520000	BIRMINGHAM	5.923077	MOBILE	3.820000	MONTGOMERY	528	0	8.000000	........x........x.	28	3	0	10.520000	BIRMINGHAM	5.923077	MOBILE	3.820000	MONTGOMERY	528	0	8.000000	/Medicare1_1/13_NPPES_PROVIDER_CITY	28	2	0	0.806170	HOUSTON	0.787223	BROOKLYN	0.752325	NEW YORK	11365	0
5.000000	xxxxxxxxxxxxxxxxxxx	19	1	2	3.761654	JOHN	3.343180	JAMES	2.715468	MICHAEL	2133	0	5.000000	xxxxxxxxxxxxxxxxxxx	19	1	2	3.761654	JOHN	3.343180	JAMES	2.715468	MICHAEL	2133	0	5.000000	xxxxx.xxxxxxxxxxxxx	19	1	2	3.761654	JOHN	3.343180	JAMES	2.715468	MICHAEL	2133	0	5.000000	/Medicare1_2/14_NPPES_PROVIDER_FIRST_NAME	20	1	684	2.405804	JOHN	2.280497	DAVID	2.267159	MICHAEL	48945	0
15.000000	...................	30	4	0	5.661538	HYDROCODONE/ACETAMINOPHEN	3.676923	OMEPRAZOLE	3.661538	LISINOPRIL	534	0	15.000000	...................	30	4	0	5.661538	HYDROCODONE/ACETAMINOPHEN	3.676923	OMEPRAZOLE	3.661538	LISINOPRIL	534	0	15.000000	.xxx...............	30	4	0	5.661538	HYDROCODONE/ACETAMINOPHEN	3.676923	OMEPRAZOLE	3.661538	LISINOPRIL	534	0	16.000000	/Medicare1_2/11_GENERIC_NAME	30	4	1	3.187458	HYDROCODONE/ACETAMINOPHEN	2.228287	LISINOPRIL	2.204748	LEVOTHYROXINE SODIUM	1128	0
1.000000	...................	1	1	0	100.000000	S					1	0	1.000000	...................	1	1	0	100.000000	S					1	0	1.000000	...................	1	1	0	100.000000	S					1	0	1.000000	/Medicare1_2/8_DESCRIPTION_FLAG	1	1	0	97.527285	S	2.472715	T			2	0
14.000000	...................	30	3	0	5.660000	HYDROCODONE-ACETAMINOPHEN	3.676923	OMEPRAZOLE	3.661538	LISINOPRIL	634	0	14.000000	...................	30	3	0	5.660000	HYDROCODONE-ACETAMINOPHEN	3.676923	OMEPRAZOLE	3.661538	LISINOPRIL	634	0	14.000000	xx..x..x.xxx....x..	30	3	0	5.660000	HYDROCODONE-ACETAMINOPHEN	3.676923	OMEPRAZOLE	3.661538	LISINOPRIL	634	0	14.000000	/Medicare1_2/9_DRUG_NAME	30	2	1	3.184936	HYDROCODONE-ACETAMINOPHEN	2.228276	LISINOPRIL	2.034894	AMLODIPINE BESYLATE	1654	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	...................	1	1	65000							0	0	0.000000	/Medicare1_2/3_BENE_COUNT_GE65_REDACT_FLAG	1	0	1739208	70.535982	#	29.464018	*			2	0
6.000000	xxxxxxxxxxxxxxxxxxx	36	2	0	0.876923	DAVIS	0.853846	SMITH	0.741538	JOHNSON	4760	0	6.000000	xxxxxxxxxxxxxxxxxxx	36	2	0	0.876923	DAVIS	0.853846	SMITH	0.741538	JOHNSON	4760	0	6.000000	xxxxxxxxxxxxxxxxxxx	36	2	0	0.876923	DAVIS	0.853846	SMITH	0.741538	JOHNSON	4760	0	6.000000	/Medicare1_2/15_NPPES_PROVIDER_LAST_ORG_NAME	67	1	75	0.574922	PATEL	0.561677	SMITH	0.382857	JOHNSON	173620	0
2.000000	...................	2	2	0	72.035385	AL	27.072308	AR	0.855385	AK	5	0	2.000000	...................	2	2	0	72.035385	AL	27.072308	AR	0.855385	AK	5	0	2.000000	...................	2	2	0	72.035385	AL	27.072308	AR	0.855385	AK	5	0	2.000000	/Medicare1_2/16_NPPES_PROVIDER_STATE	2	2	0	10.011299	CA	7.673077	FL	6.607961	NY	61	0
0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	NNNNNNNNNNNNNNNNNNN	0	0	65000							0	0	0.000000	/Medicare1_2/10_GE65_REDACT_FLAG	1	0	5140699	78.724040	#	21.275960	*			2	0
15.000000	...................	40	7	0	38.689231	Family Practice	26.350769	Internal Medicine	5.335385	Cardiology	54	0	15.000000	......x............	40	7	0	38.689231	Family Practice	26.350769	Internal Medicine	5.335385	Cardiology	54	0	15.000000	...................	40	7	0	38.689231	Family Practice	26.350769	Internal Medicine	5.335385	Cardiology	54	0	15.000000	/Medicare1_2/18_SPECIALTY_DESC	65	4	0	29.380912	Internal Medicine	27.794459	Family Practice	6.671350	Nurse Practitioner	171	0
8.000000	..x.xxxx.xx.xxxxxx.	19	3	0	10.524615	BIRMINGHAM	5.855385	MOBILE	3.950769	MONTGOMERY	464	0	8.000000	.....xxxxx.....xxxx	19	3	0	10.524615	BIRMINGHAM	5.855385	MOBILE	3.950769	MONTGOMERY	464	0	8.000000	xxxxx..xx..xxxxxxxx	19	3	0	10.524615	BIRMINGHAM	5.855385	MOBILE	3.950769	MONTGOMERY	464	0	8.000000	/Medicare1_2/13_NPPES_PROVIDER_CITY	28	2	0	0.806170	HOUSTON	0.787223	BROOKLYN	0.752325	NEW YORK	11365	0
12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	/USCensus_3/340_Table Name1	12	12	0	51.509020	ss13husa.csv	48.490980	ss13husb.csv			2	0
2.000000	NNNNNNNNNNNNNNNNNNN	6	0	40860	6.507871	412010	4.449047	412031	4.009942	537062	402	0	2.000000	...................	6	6	40860	6.507871	412010	4.449047	412031	4.009942	537062	402	0	2.000000	...................	6	6	40860	6.507871	412010	4.449047	412031	4.009942	537062	402	0	3.000000	/USCensus_3/324_SOCP	6	0	1288573	2.677715	436010	2.587541	252020	2.562978	412010	479	0
1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	/USCensus_3/304_RT	1	1	0	100.000000	P					1	0
1.000000	NNNNNNNNNNNNNNNNNNN	7	0	40860	15.024855	611M1	11.176471	23	9.320630	722Z	221	0	1.000000	...................	7	2	40860	15.024855	611M1	11.176471	23	9.320630	722Z	221	0	1.000000	...................	7	2	40860	15.024855	611M1	11.176471	23	9.320630	722Z	221	0	2.000000	/USCensus_3/244_NAICSP	8	0	1288573	6.391259	6111	6.041789	23	5.780324	722Z	267	0
1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	/USCensus_3/305_RT1	1	1	0	100.000000	H					1	0
12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	/USCensus_3/339_Table Name	12	12	0	51.509020	ss13pusa.csv	48.490980	ss13pusb.csv			2	0
12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	/USCensus_1/340_Table Name1	12	12	0	51.509020	ss13husa.csv	48.490980	ss13husb.csv			2	0
2.000000	NNNNNNNNNNNNNNNNNNN	6	0	40776	4.458388	353031	4.206572	352010	3.698811	37201X	390	0	2.000000	...................	6	6	40776	4.458388	353031	4.206572	352010	3.698811	37201X	390	0	2.000000	NNNNNNNNNNNNNNNNNNN	6	0	40776	4.458388	353031	4.206572	352010	3.698811	37201X	390	0	3.000000	/USCensus_1/324_SOCP	6	0	1288573	2.677715	436010	2.587541	252020	2.562978	412010	479	0
1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	/USCensus_1/304_RT	1	1	0	100.000000	P					1	0
1.000000	NNNNNNNNNNNNNNNNNNN	7	0	40776	15.703435	722Z	14.972754	611M1	11.137715	23	186	0	1.000000	...................	7	2	40776	15.703435	722Z	14.972754	611M1	11.137715	23	186	0	1.000000	NNNNNNNNNNNNNNNNNNN	7	0	40776	15.703435	722Z	14.972754	611M1	11.137715	23	186	0	2.000000	/USCensus_1/244_NAICSP	8	0	1288573	6.391259	6111	6.041789	23	5.780324	722Z	267	0
1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	/USCensus_1/305_RT1	1	1	0	100.000000	H					1	0
12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	/USCensus_1/339_Table Name	12	12	0	51.509020	ss13pusa.csv	48.490980	ss13pusb.csv			2	0
12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13husa.csv					1	0	12.000000	/USCensus_2/340_Table Name1	12	12	0	51.509020	ss13husa.csv	48.490980	ss13husb.csv			2	0
2.000000	NNNNNNNNNNNNNNNNNNN	6	0	39006	4.654920	412010	4.143264	412031	3.997076	352010	394	0	2.000000	...................	6	6	39006	4.654920	412010	4.143264	412031	3.997076	352010	394	0	2.000000	...................	6	6	39006	4.654920	412010	4.143264	412031	3.997076	352010	394	0	3.000000	/USCensus_2/324_SOCP	6	0	1288573	2.677715	436010	2.587541	252020	2.562978	412010	479	0
1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	...................	1	1	0	100.000000	P					1	0	1.000000	/USCensus_2/304_RT	1	1	0	100.000000	P					1	0
1.000000	NNNNNNNNNNNNNNNNNNN	7	0	39006	14.053243	722Z	13.953220	611M1	5.247365	23	210	0	1.000000	NNNNNNNNNNNNNNNNNNN	7	0	39006	14.053243	722Z	13.953220	611M1	5.247365	23	210	0	1.000000	...................	7	2	39006	14.053243	722Z	13.953220	611M1	5.247365	23	210	0	2.000000	/USCensus_2/244_NAICSP	8	0	1288573	6.391259	6111	6.041789	23	5.780324	722Z	267	0
1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	...................	1	1	0	100.000000	H					1	0	1.000000	/USCensus_2/305_RT1	1	1	0	100.000000	H					1	0
12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	...................	12	12	0	100.000000	ss13pusa.csv					1	0	12.000000	/USCensus_2/339_Table Name	12	12	0	51.509020	ss13pusa.csv	48.490980	ss13pusb.csv			2	0
15.000000	NNNxNxxNNxxNxNxxxxx	27	22	19767	0.859992	no factor             	0.623439	outrun                	0.501846	failed to menace      	28344	0	15.000000	.........x.....x...	27	22	19767	0.859992	no factor             	0.623439	outrun                	0.501846	failed to menace      	28344	0	15.000000	xxxxxxxxxxxxxxxxxNN	27	22	19767	0.859992	no factor             	0.623439	outrun                	0.501846	failed to menace      	28344	0	15.000000	/Wins_4/626_tPP7TRP	27	22	162429	0.805619	no factor             	0.517118	outrun                	0.496411	failed to menace      	92319	0
3.000000	NNNxNxxNx.xNxNxxx..	4	4	11712	23.722039	 BB 	14.982735	 AB 	13.794851	 BA 	18	0	3.000000	.........x.....x...	4	4	11712	23.722039	 BB 	14.982735	 AB 	13.794851	 BA 	18	0	3.000000	..xxxxxxxx..xxxxxNN	4	4	11712	23.722039	 BB 	14.982735	 AB 	13.794851	 BA 	18	0	3.000000	/Wins_4/593_tFCID	4	4	101640	27.402584	 BB 	16.052220	 AB 	15.096113	 BA 	18	0
2.000000	NNNxNxxNxxxNxNxxxx.	3	2	11629	4.976485	MNR	4.476214	GP	4.301962	PHA	185	0	2.000000	.........x.....x...	3	2	11629	4.976485	MNR	4.476214	GP	4.301962	PHA	185	0	2.000000	..x...xxxxxxxxxxxNN	3	2	11629	4.976485	MNR	4.476214	GP	4.301962	PHA	185	0	2.000000	/Wins_4/619_tPP4TRK	3	2	100996	5.163348	GP	4.046342	PHA	3.846246	CT	254	0
12.000000	xxxxxxxxxxxxxxxxxxx	24	2	0	0.207692	Secondhand Justice	0.196923	Naked Bootleg	0.193846	Shes Dangerous	30890	0	12.000000	.........x.....x...	24	2	0	0.207692	Secondhand Justice	0.196923	Naked Bootleg	0.193846	Shes Dangerous	30890	0	12.000000	xxxxxxxxxxxxxxxxxxx	24	2	0	0.207692	Secondhand Justice	0.196923	Naked Bootleg	0.193846	Shes Dangerous	30890	0	12.000000	/Wins_4/596_tHOR2	24	2	0	0.031166	Naked Bootleg	0.026741	Secondhand Justice	0.026549	Platinum Justice	54595	0
2.000000	x......x......x....	3	2	0	4.838462	BEL	4.690769	EVD	4.513846	MNR	58	0	2.000000	.........x.....x...	3	2	0	4.838462	BEL	4.690769	EVD	4.513846	MNR	58	0	2.000000	..x.......x......x.	3	2	0	4.838462	BEL	4.690769	EVD	4.513846	MNR	58	0	2.000000	/Wins_4/636_tTRK2	3	2	0	4.811906	GP	3.996006	PHA	3.907125	CT	105	0
18.000000	xxxxxxxxxxxxxxxxxxx	20	20	3399	0.420448	Asmussen Steven M.  	0.400968	Broberg Karl        	0.337657	Martinez Ralph      	4846	0	18.000000	.........x.....x...	20	20	3399	0.420448	Asmussen Steven M.  	0.400968	Broberg Karl        	0.337657	Martinez Ralph      	4846	0	18.000000	xxxxxxxxxxxxxxxxxNx	20	20	3399	0.420448	Asmussen Steven M.  	0.400968	Broberg Karl        	0.337657	Martinez Ralph      	4846	0	18.000000	/Wins_4/604_tLTRN	20	20	27717	0.408879	Asmussen Steven M.  	0.399734	Broberg Karl        	0.343036	Farro Patricia      	6505	0
