,block_1,block_2,block_3,db_1_max,db_1_min,db_1_null,db_1_unique,db_2_max,db_2_min,db_2_null,db_2_unique,db_3_max,db_3_min,db_3_null,db_3_unique,max,min,name,null_count,path,random_1,random_2,random_3,size,top_1_percent,top_1_value,top_2_percent,top_2_value,top_3_percent,top_3_value,unique,zero_count
1830,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.0,0.0,1346,444,1.0,0.0,1293,441,1.0,0.0,1432,444,1.0,0.0,MLB_18/3_BABIP.double,3447,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/3_BABIP.double,0.381,0.357,0.333,173622,11.3,0.0,7.9,0.333,5.8,0.5,492,19680
1831,xxxxxxxxx.xxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,19.2,-11.9,0,189,18.4,-14.6,0,251,17.5,-14.6,0,256,19.2,-14.6,MLB_18/63_wRAA.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/63_wRAA.double,0.2,1.5,0.1,173622,4.1,-0.3,2.9,-0.5,2.8,-0.8,280,4543
1832,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxx.xxxxxxxxxx,100.0,0.0,0,755,100.0,0.0,0,318,100.0,0.0,0,767,100.0,0.0,MLB_18/6_BIP..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/6_BIP..double,20.0,26.1,31.2,173622,3.0,50.0,2.5,100.0,2.4,25.0,820,2825
1833,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,142,767,100.0,0.0,3,383,100.0,0.0,120,736,100.0,0.0,MLB_18/49_Wh.Sw.double,412,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/49_Wh.Sw.double,38.5,5.0,40.5,173622,10.4,0.0,3.7,50.0,3.2,33.3,809,18057
1834,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,652,100.0,0.0,0,642,100.0,0.0,0,620,100.0,0.0,MLB_18/44_Str..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/44_Str..double,66.1,69.3,66.2,173622,11.3,100.0,2.8,66.7,2.0,75.0,702,143
1835,x.xxxxxxxxx.xxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxx.xxxxxxxx,100.0,0.0,0,658,100.0,0.0,0,681,100.0,0.0,0,681,100.0,0.0,MLB_18/46_SwStr..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/46_SwStr..double,0.0,0.0,7.5,173622,10.6,0.0,1.8,33.3,1.5,25.0,718,18467
1836,xxxxxx.xx..xxxxxxxxx,xxxxxxxxxx.xxxxxx..x,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,2,422,100.0,0.0,0,417,100.0,0.0,0,328,100.0,0.0,MLB_18/11_Ca..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/11_Ca..double,5.5,0.0,0.0,173622,20.0,0.0,1.8,20.0,1.8,16.7,455,34694
1837,xxxxxxxx..xxxxxxxxxx,xxxxxxxxxxxxx.xxxxxx,xxxxxxxxxxxxxxxxxxxx,1.0,0.0,37,461,1.0,0.0,53,475,1.0,0.0,102,507,1.0,0.0,MLB_18/29_OBP.double,259,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/29_OBP.double,0.25,0.484,0.222,173622,7.9,0.0,6.3,0.333,5.9,0.25,546,13759
1838,xxxx.xxxx..xx.xxxxxx,xx.xxxxxxxxxxxxxx..x,xx.xxxxxxxxxx.xxxxxx,100.0,0.0,0,260,100.0,0.0,0,204,100.0,0.0,0,262,100.0,0.0,MLB_18/31_PU..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/18/MLB_18/31_PU..double,10.0,13.3,33.3,173622,45.0,0.0,2.4,14.3,2.3,16.7,303,78177
1839,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,46.0,1.0,6,10976,46.0,1.0,0,5512,46.0,1.0,7,11367,46.0,1.0,MLB_53/65_Calculation_212021079764389888.double,8,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/65_Calculation_212021079764389888.double,3.79090909090909,3.953125,1.94666666666667,78423,2.6,2.0,2.2,4.0,2.2,3.0,12207,0
1840,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,490,100.0,0.0,0,538,100.0,0.0,0,531,100.0,0.0,MLB_53/15_FB..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/15_FB..double,29.3,20.0,38.8,78423,12.2,0.0,4.6,33.3,3.8,25.0,566,9581
1841,xxxxxNNxxNNxxNxxxxNx,xxxxxxNNNxxxNNxNNxNN,xxxxxxxxxxxxxxxxxNxx,109.0,1.0,10086,929,115.0,1.0,16416,1016,109.0,1.0,10395,932,115.0,1.0,MLB_53/66_Calculation_40532458107953155.double,19823,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/66_Calculation_40532458107953155.double,9.6,31.0,16.75,78423,1.4,10.0,1.4,9.0,1.4,8.0,1033,0
1842,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,589,100.0,0.0,0,620,100.0,0.0,0,622,100.0,0.0,MLB_53/8_Ba..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/8_Ba..double,37.2,13.1,13.7,78423,5.9,0.0,2.1,33.3,1.8,25.0,640,4629
1843,xxxxxx.xxxx.xxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxx..xxxx...xx,100.0,0.0,6,328,100.0,0.0,0,235,100.0,0.0,5,306,100.0,0.0,MLB_53/4_BB..double,6,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/4_BB..double,12.5,11.8,14.2,78423,21.1,0.0,1.6,11.1,1.5,12.5,335,16572
1844,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,3.333,0.0,149,748,4.0,0.0,270,807,3.0,0.0,107,703,4.0,0.0,MLB_53/40_SLG.double,388,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/40_SLG.double,0.429,0.357,0.403,78423,10.1,0.0,3.2,0.333,2.9,0.5,847,7925
1845,xxxxxxxxxxxxxxxxxxxx,.xxxxxxx.xxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2.0,0.0,87,442,2.0,0.0,110,467,3.0,0.0,241,530,3.0,0.0,MLB_53/24_ISO.double,388,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/24_ISO.double,0.129,0.0,0.283,78423,24.8,0.0,1.1,0.2,1.1,0.125,570,19435
1846,xxxxxx..xxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,....................,83.3,0.0,0,365,100.0,0.0,0,381,100.0,0.0,0,371,100.0,0.0,MLB_53/14_F..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/14_F..double,11.8,18.3,0.0,78423,37.3,0.0,1.1,16.7,0.9,20.0,393,29230
1847,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxx.xxxxx....xx.x,1.0,0.0,157,428,1.0,0.0,124,413,1.0,0.0,126,413,1.0,0.0,MLB_53/2_AVG.double,388,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/2_AVG.double,0.0,0.2,0.279,78423,10.1,0.0,4.2,0.25,3.4,0.333,474,7925
1848,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,5,504,100.0,0.0,6,521,100.0,0.0,0,367,100.0,0.0,MLB_53/25_K..double,6,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/25_K..double,23.1,27.3,27.0,78423,7.5,0.0,3.4,25.0,2.5,20.0,531,5863
1849,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,23.0,-14.1,0,286,26.4,-17.4,0,326,23.0,-14.1,0,278,26.4,-17.4,MLB_53/61_wRAA.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/61_wRAA.double,1.1,-2.7,0.5,78423,3.9,-0.3,2.5,-0.5,2.1,-0.8,341,1468
1850,xxxxx.xxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,4.0,0.0,27,951,5.0,0.0,322,1493,4.0,0.0,29,1002,5.0,0.0,MLB_53/12_Calculation_496521908228263942.double,388,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/12_Calculation_496521908228263942.double,1.096,0.839,0.7,78423,7.7,0.0,1.5,0.5,1.2,1.0,1526,6028
1851,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxx..xx.xx.xx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,431,100.0,0.0,0,409,100.0,0.0,0,430,100.0,0.0,MLB_53/26_LD..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/26_LD..double,15.3,6.8,12.5,78423,16.6,0.0,3.1,20.0,2.8,16.7,441,13038
1852,xx..xxx.....xxxxx..x,x.xx.xxxxxxx.xxxxxxx,.....x.x.........xxx,1.0,0.0,0,66,1.0,0.0,0,66,1.0,0.0,0,64,1.0,0.0,MLB_53/36_SB..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/36_SB..double,1.0,0.0,0.0,78423,56.9,0.0,17.6,1.0,7.2,0.5,66,44627
1853,xxxxxxxxxxxxxxx.xxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,37.6,-4.2,0,359,37.6,-4.5,0,373,42.5,-4.5,0,395,42.5,-4.5,MLB_53/63_wRC.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/63_wRC.double,0.7,7.5,8.4,78423,2.3,-0.1,2.1,-0.3,1.6,-0.2,399,1143
1854,x..xNxNxxxNxxNx.xNxx,.Nx..xNxxx..NxNNx..N,xx..xxxxxxxxxx..xxxx,300.0,0.0,3414,200,300.0,0.0,5904,228,200.0,0.0,2247,175,300.0,0.0,MLB_53/67_Calculation_40532458114015248.double,9581,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/67_Calculation_40532458114015248.double,0.0,0.0,11.7647058823529,78423,46.1,0.0,1.9,12.5,1.8,14.2857142857143,250,36181
1855,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2.189,0.0,0,956,1.643,0.0,0,795,2.189,0.0,0,946,2.189,0.0,MLB_53/60_wOBA.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/60_wOBA.double,0.34,0.335,0.194,78423,7.9,0.0,0.5,0.305,0.5,0.318,978,6227
1856,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,640,100.0,0.0,0,639,100.0,0.0,0,616,100.0,0.0,MLB_53/18_GB..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/18_GB..double,57.1,52.8,46.0,78423,7.0,50.0,5.4,100.0,4.8,0.0,651,3753
1857,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.0,0.0,1345,473,1.0,0.0,245,386,1.0,0.0,1700,487,1.0,0.0,MLB_53/3_BABIP.double,2082,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/3_BABIP.double,0.571,0.267,0.5,78423,8.4,0.0,5.3,0.333,3.6,0.25,494,6567
1858,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,769,100.0,0.0,0,769,100.0,0.0,1,771,100.0,0.0,MLB_53/6_BIP..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/6_BIP..double,27.1,77.8,37.4,78423,2.2,0.0,1.8,50.0,1.7,33.3,778,1702
1859,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,139,757,100.0,0.0,55,686,100.0,0.0,101,720,100.0,0.0,MLB_53/49_Wh.Sw.double,264,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/49_Wh.Sw.double,11.1,22.7,32.9,78423,6.5,0.0,2.5,50.0,2.4,33.3,794,5127
1860,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xx.xxxxxxxxxxxxxxxxx,100.0,0.0,1,629,100.0,0.0,0,613,100.0,0.0,0,596,100.0,0.0,MLB_53/44_Str..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/44_Str..double,75.0,67.3,75.7,78423,5.9,100.0,2.1,66.7,1.8,75.0,640,76
1861,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,609,100.0,0.0,0,638,100.0,0.0,0,492,100.0,0.0,MLB_53/46_SwStr..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/46_SwStr..double,12.5,16.7,19.1,78423,6.9,0.0,1.3,25.0,1.2,33.3,666,5389
1862,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,395,100.0,0.0,0,305,100.0,0.0,0,300,100.0,0.0,MLB_53/11_Ca..double,2,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/11_Ca..double,2.1,9.8,11.2,78423,9.7,0.0,1.4,16.7,1.3,20.0,425,7595
1863,xxxxxxxxxxxxxx.xxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.0,0.0,54,450,1.0,0.0,88,482,1.0,0.0,88,484,1.0,0.0,MLB_53/29_OBP.double,184,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/29_OBP.double,0.39,0.27,0.293,78423,7.7,0.0,4.5,0.333,3.6,0.25,518,6030
1864,xxx.xxxxxxxxxxxxxxxx,xxxxxxxxx.xxxxxxx..x,xxxxxxxx..xxxxxxx.xx,100.0,0.0,0,274,100.0,0.0,0,238,100.0,0.0,0,274,100.0,0.0,MLB_53/31_PU..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/53/MLB_53/31_PU..double,18.5,13.2,6.4,78423,28.6,0.0,1.6,11.1,1.5,12.5,302,22397
1865,xxxxxxxxx.xxx.xx.x.x,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,27,502,100.0,0.0,20,490,100.0,0.0,23,499,100.0,0.0,MLB_27/24_K..double,76,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/24_K..double,20.0,2.4,12.6,169606,27.1,0.0,4.9,33.3,4.6,50.0,534,45985
1866,xxxx..xxxxxxxxxxxxxx,xxxxxxxxxxxxxxxx.xxx,.xxxxxxxxxxxxxxxxxxx,100.0,0.0,421,689,100.0,0.0,18,552,100.0,0.0,407,687,100.0,0.0,MLB_27/44_Wh.Sw.double,2345,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/44_Wh.Sw.double,13.2,47.1,0.0,169606,23.1,0.0,4.5,50.0,3.7,33.3,796,39176
1867,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxx.xxxxxxxxxxxxxxxx,1.0,0.0,297,483,1.0,0.0,271,484,1.0,0.0,292,483,1.0,0.0,MLB_27/28_OBP.double,796,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/28_OBP.double,0.423,0.323,0.0,169606,18.1,0.0,7.9,0.5,7.4,0.333,536,30716
1868,...xx....Nx.Nx.xx...,....Nxxx.xx.xx..xxxx,x.xxxxxxxxxxxxxx.xxx,3.0,0.0,1428,534,3.0,0.0,1536,546,3.0,0.0,1209,508,3.0,0.0,MLB_27/23_ISO.double,3880,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/23_ISO.double,0.0,0.0,0.0,169606,50.9,0.0,1.9,0.25,1.7,0.2,611,86398
1869,Nx.NxNxNx..Nx...NNNx,NxNxNxNNNNx.xNNx..NN,xNxxNxxNxNxNxxNxx..N,200.0,0.0,518,267,300.0,0.0,20210,416,200.0,0.0,18879,495,300.0,0.0,MLB_27/61_Calculation_40532458115964950.double,49495,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/61_Calculation_40532458115964950.double,,,100.0,169606,50.9,0.0,1.7,50.0,1.6,33.3333333333333,637,86396
1870,xxxxxxxxxxxxxx.....x,xxxxxxxxxxxxxxxxxxxx,.xxxxx.xxxx...xx.xxx,100.0,0.0,0,664,100.0,0.0,0,663,100.0,0.0,1,669,100.0,0.0,MLB_27/8_Ba..double,1,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/8_Ba..double,71.4,32.8,0.0,169606,19.8,0.0,3.6,33.3,3.3,50.0,699,33499
1871,xxx.xx.xxxxxxx.xx.xx,xx..xxxxxxx.Nxxxxxxx,xxx.xx.xxxx..xx...xx,100.0,0.0,13,251,100.0,0.0,31,295,100.0,0.0,24,294,100.0,0.0,MLB_27/4_BB..double,76,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/4_BB..double,15.4,29.6,16.7,169606,45.9,0.0,2.5,20.0,2.4,25.0,343,77891
1872,.....xxxxxxxxxx.....,xxxxxxxx.xxx.xxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,366,100.0,0.0,0,380,100.0,0.0,0,383,100.0,0.0,MLB_27/25_LD..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/25_LD..double,0.0,16.0,28.6,169606,40.9,0.0,4.3,33.3,4.2,25.0,428,69335
1873,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxx.xxxxxx,2.229,0.0,0,998,2.229,0.0,0,1128,2.082,0.0,0,656,2.301,0.0,MLB_27/55_wOBA.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/55_wOBA.double,0.302,0.2,0.494,169606,19.0,0.0,0.4,0.305,0.4,0.372,1449,32181
1874,xxxxNx.xxxxxxx.xxxxx,xxx..xxx.xxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.0,0.0,1531,444,1.0,0.0,1431,449,1.0,0.0,375,364,1.0,0.0,MLB_27/2_AVG.double,3880,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/2_AVG.double,0.0,1.0,0.0,169606,24.1,0.0,6.5,0.333,6.1,0.5,493,40885
1875,..xxx.....xxxxx.xx.x,xxxxxxxxx.xxxx.xxxx.,x...xx....xxxx.....x,100.0,0.0,0,270,100.0,0.0,0,265,100.0,0.0,0,266,100.0,0.0,MLB_27/30_PU..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/30_PU..double,0.0,11.1,0.0,169606,59.0,0.0,1.9,20.0,1.9,25.0,306,99992
1876,xxxxxxxxxxxxx.xxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxx..xxxxxxxxxxxx,80.0,0.0,0,378,100.0,0.0,1,399,80.0,0.0,0,391,100.0,0.0,MLB_27/13_F..double,1,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/13_F..double,17.6,14.5,14.3,169606,51.3,0.0,1.5,20.0,1.4,16.7,432,86962
1877,xxxxx.xxxx..xxxxxxxx,xxxxxxxxxxxxxx.xxxxx,xxxxxxxxxxxxxxx...xx,100.0,0.0,0,598,100.0,0.0,1,662,100.0,0.0,1,670,100.0,0.0,MLB_27/39_Str..double,1,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/39_Str..double,52.9,71.2,68.6,169606,19.8,100.0,3.6,66.7,3.3,50.0,699,1528
1878,xxxxxxxx..xxxx...xxx,xxxxxxxxxxxxxxxxxxxx,xxx.xx.xxxxxxxxxxxxx,100.0,0.0,0,473,100.0,0.0,0,509,100.0,0.0,0,504,100.0,0.0,MLB_27/14_FB..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/14_FB..double,50.0,33.1,0.0,169606,29.2,0.0,7.4,50.0,6.8,33.3,562,49495
1879,xxxxxxxxxxxxxxxxxxxx,.xxxxxxx.xxx.xxxxxxx,.xxxxxxxxxxxxxxxxxxx,100.0,0.0,0,441,100.0,0.0,0,593,100.0,0.0,0,600,100.0,0.0,MLB_27/17_GB..double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/17_GB..double,33.3,100.0,50.0,169606,17.3,0.0,11.7,100.0,11.5,50.0,657,29416
1880,xxxx.xxxxxxxxxxxxxxx,xxxxxxxxxxxx.xxx.xxx,xxxxxxxxxxxxxxxxxxxx,78.2,-5.5,0,518,78.2,-5.5,0,487,78.2,-5.5,0,484,82.2,-5.5,MLB_27/58_wRC.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/58_wRC.double,0.2,0.6,0.3,169606,7.4,-0.1,4.8,-0.3,3.5,-0.2,621,4388
1881,xxxxxxxxxxxxxxxxxxxx,....xx..xx....xxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,406,100.0,0.0,0,406,100.0,0.0,0,329,100.0,0.0,MLB_27/10_Ca..double,1,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/10_Ca..double,20.9,0.0,17.5,169606,32.3,0.0,2.1,20.0,2.0,16.7,441,54858
1882,xxxNNNxxxxxxxxxxxxxx,xxxxxxxxxx.Nxxxx.xxx,xxxxNxxxxx.xx.Nxxxxx,1.0,0.0,2408,436,1.0,0.0,4331,443,1.0,0.0,4212,451,1.0,0.0,MLB_27/3_BABIP.double,10709,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/3_BABIP.double,0.0,0.333,0.4,169606,21.3,0.0,8.1,0.5,7.3,0.333,498,36146
1883,xxxxx.xxxxxxxxxxxxxx,x.xxxxNxxxxx.xxxx.xx,xxxxxx.xxxxxxxxxxxxx,4.0,0.0,1500,801,4.0,0.0,1590,797,4.0,0.0,841,710,4.0,0.0,MLB_27/35_SLG.double,3880,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/35_SLG.double,0.238,0.0,0.381,169606,24.1,0.0,6.1,0.5,4.9,0.333,898,40885
1884,xxNxNNNxxxxxNNxxxNNN,NNNNNNxxNNNNxxNNNxNx,NNxNxxxxNNxNxxNNxNNx,126.0,1.0,25053,1625,123.0,1.0,34453,1806,123.0,1.0,34672,1833,216.0,1.0,MLB_27/60_Calculation_40532458110861321.double,90278,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/60_Calculation_40532458110861321.double,16.0,,,169606,2.0,6.0,2.0,5.0,2.0,4.0,2679,0
1885,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxx..x.xx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,701,100.0,0.0,0,723,100.0,0.0,1,734,100.0,0.0,MLB_27/6_BIP..double,1,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/6_BIP..double,32.8,100.0,15.6,169606,8.7,100.0,5.5,0.0,3.9,25.0,785,9356
1886,xx.xxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxNxxx,xxxxx.xxxxxxxxNxxxxx,5.0,0.0,1399,1606,5.0,0.0,1316,1573,5.0,0.0,822,1434,5.0,0.0,MLB_27/11_Calculation_496521908233248779.double,3880,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/11_Calculation_496521908233248779.double,2.0,0.852,0.334,169606,17.7,0.0,3.4,1.0,2.9,0.5,1846,30011
1887,.xx..xxxxxxxxxxx.xxx,xxxxxxxxxx...xxxxxx.,x.xxxxxx..xxxxxxx..x,100.0,0.0,1,636,100.0,0.0,1,641,100.0,0.0,0,629,100.0,0.0,MLB_27/41_SwStr..double,1,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/41_SwStr..double,0.0,0.0,0.0,169606,24.5,0.0,2.2,33.3,2.1,25.0,681,41520
1888,xxxxxxxxxxxxxxxxxxxx,xxxxx.xxx.xxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,36.6,-25.2,0,366,36.6,-23.4,0,355,36.6,-25.2,0,366,37.1,-25.7,MLB_27/56_wRAA.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/27/MLB_27/56_wRAA.double,1.1,0.6,-0.3,169606,9.1,-0.3,4.9,-0.5,4.0,-0.2,438,5667
1889,xxxxxxxxxxxxxxxxxxxx,x.xxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxNxxxxx,100.0,0.0,24,507,100.0,0.0,25,514,100.0,0.0,11,447,100.0,0.0,MLB_50/24_K..double,40,/data/mt-compression/code/tools/datasets/formatted/MLB/50/MLB_50/24_K..double,20.0,16.7,18.9,49330,8.6,0.0,2.7,33.3,2.6,25.0,540,4265
1890,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,80,676,100.0,0.0,294,769,100.0,0.0,171,721,100.0,0.0,MLB_50/44_Wh.Sw.double,381,/data/mt-compression/code/tools/datasets/formatted/MLB/50/MLB_50/44_Wh.Sw.double,29.4,17.8,0.0,49330,7.8,0.0,2.6,50.0,2.3,33.3,779,3852
1891,xxxxxxxxxxxxxxxxxxxx,xxxxxx.xxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,1.0,0.0,120,504,1.0,0.0,65,463,1.0,0.0,9,347,1.0,0.0,MLB_50/28_OBP.double,150,/data/mt-compression/code/tools/datasets/formatted/MLB/50/MLB_50/28_OBP.double,0.376,0.308,0.285,49330,8.6,0.0,4.3,0.333,2.7,0.5,513,4243
1892,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,84.0,-4.6,0,622,91.8,-4.6,0,738,91.8,-4.6,0,756,96.6,-4.6,MLB_50/59_wRC.double,0,/data/mt-compression/code/tools/datasets/formatted/MLB/50/MLB_50/59_wRC.double,0.4,1.5,17.1,49330,2.9,-0.1,2.4,-0.3,1.8,-0.2,843,709
1893,xxxxxxxxxxxxxxx.xx.x,xx.xx.xxxxxx..xxxxxx,.xxxxxxxxxxxxxxxxxxx,3.0,0.0,195,479,3.0,0.0,336,530,3.0,0.0,63,387,3.0,0.0,MLB_50/23_ISO.double,369,/data/mt-compression/code/tools/datasets/formatted/MLB/50/MLB_50/23_ISO.double,0.095,0.086,0.0,49330,26.3,0.0,1.1,0.111,1.0,0.125,532,12969
